date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,Marketplace Facilitator Tax,selling fees,fba fees,other transaction fees,other,total
"Nov 21, 2017 1:49:16 PM PST",6505946951,Order,114-9303416-1745064,HAGRID-BLK,"Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,Buffalo,NY,14220,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 21, 2017 1:55:38 PM PST",6505946951,Order,113-4864052-6101040,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,ANCHORAGE,AK,99515-3516,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 21, 2017 3:51:37 PM PST",6505946951,Order,111-9491850-5117006,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Amazon,HELPER,UT,84526-1215,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 21, 2017 4:06:04 PM PST",6505946951,Order,111-6765801-5823452,LOVEANCHOR-BLKNVY,Love Is the Anchor Quote [Black/Navy] Vinyl Wall Decal by GMDdecals 32 x 12 inch Love Nautical Anniversary Gift Bedroom Home Décor,1,amazon.com,Amazon,san francisco,ca,94107,16,3.99,0,0,0,0,-2.4,-6.87,0,0,10.72
"Nov 21, 2017 4:35:15 PM PST",6505946951,Order,111-2772263-1414621,LTDKSIRIUS-TUR,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [TURQUOISE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storyb",1,amazon.com,Amazon,AUBURN,AL,36830-5838,18,3.99,0,0,0,0,-2.7,-6.87,0,0,12.42
"Nov 21, 2017 5:38:22 PM PST",6505946951,Order,111-9602900-7365866,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,WAKE FOREST,NC,27587-4456,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 21, 2017 6:48:19 PM PST",6505946951,Order,114-3245216-1912250,JB-ADFI-9DMC,"Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,amazon.com,Amazon,LANSDOWNE,MD,21227-1848,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 21, 2017 11:25:13 PM PST",6505946951,Order,113-1002847-0560243,TRUFFULATREESET5,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,INDIAN TRAIL,NC,28079-4337,42,0,0,0,0,0,-6.3,-2.88,0,0,32.82
"Nov 22, 2017 10:01:19 AM PST",6505946951,Transfer,,,"To your account ending in: 531, Federal ACH Trace ID: 091000012420408",,,,,,,0,0,0,0,0,0,0,0,0,-293.41,-293.41
"Nov 22, 2017 10:42:42 AM PST",6505946951,Order,113-6259726-1720216,ALICEQUOTES-BLK,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,amazon.com,Amazon,ASHBURN,VA,20147-7759,38,0,0,0,0,0,-5.7,-2.88,0,0,29.42
"Nov 22, 2017 1:02:59 PM PST",6505946951,Order,114-5141483-4498635,LOVECOFFEE-TUR,"Love and Coffee Inspried Quote Décor Wall Decal [TURQUOISE]- 12Inches x 24 Inches - Adhesive Glossy Vinyl [3mil] Easy Application, Made In USA with He",1,amazon.com,Amazon,Swartz Creek,MI,48473,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 22, 2017 2:44:32 PM PST",6505946951,Order,112-2269134-8001865,CURCURWHIT,"Curiouser and Curiouser Alice In Wonderland Inspired Cheshire Cat Quote Vinyl Wall Decal [WHITE] by GMDdecals Size 24"" x 10"" Mad Hatter Storybook Déco",1,amazon.com,Amazon,Pittsburgh,PA,15219-3124,14,0,0,0,0,0,-2.1,-2.88,0,0,9.02
"Nov 22, 2017 3:24:29 PM PST",6505946951,Adjustment,,96-I9CJ-5PM1,FBA Inventory Reimbursement - Lost:Warehouse,1,,,,,,0,0,0,0,0,0,0,0,0,23.19,23.19
"Nov 22, 2017 4:06:07 PM PST",6505946951,Order,112-3745986-0545801,LOVECOFFEE-BRW,"GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy VinylMade In USA (Suggested: Home Welcome Housewar",1,amazon.com,Amazon,Sullivan,WI,53178,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 22, 2017 6:22:42 PM PST",6505946951,Refund,112-9229990-7745840,ALICEQUOTES-BLK,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,amazon.com,Amazon,milano,,20121,0,0,0,0,0,0,0,0,0,0,0
"Nov 22, 2017 7:23:38 PM PST",6505946951,Order,111-0680605-4865030,HPSPELLS2-BLK,Harry Potter Inspired Wizard 12 Different Spells QuoteSET TWO [BLACK] Vinyl Decal for Stairs or Wall by GMDdecals Dumbledore Fantastic Beasts Hogwarts,1,amazon.com,Amazon,EAST SYRACUSE,NY,13057-1558,36,0,0,0,0,0,-5.4,-2.88,0,0,27.72
"Nov 22, 2017 9:06:38 PM PST",6505946951,Order,113-0391699-4163443,DRWHOBOOKS-BLK,"DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,amazon.com,Amazon,RICHMOND,IN,47374-1835,16,0.78,0,-0.78,0,0,-2.4,-2.88,0,0,10.72
"Nov 22, 2017 10:51:01 PM PST",6505946951,Order,114-9999287-2989808,LTDKSIRIUS-TUR,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [TURQUOISE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storyb",1,amazon.com,Amazon,EUSTIS,FL,32736-8795,18,0,0,0,1.26,0,-2.7,-2.88,-0.04,0,13.64
"Nov 23, 2017 12:58:12 AM PST",6505946951,Order,113-6792078-9107429,CUR&CURBLK,"Curiouser and Curiouser Alice In Wonderland Inspired Cheshire Cat Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 24"" x 10"" Mad Hatter Storybook Déco",1,amazon.com,Amazon,Univercity City Sharjah,UAE,UAE,14,14.69,0,0,0,0,-2.1,-17.57,0,0,9.02
"Nov 23, 2017 4:00:16 AM PST",6505946951,Order,111-3139712-7901845,LTDKSIRIUS-TUR,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [TURQUOISE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storyb",1,amazon.com,Amazon,Iowa City,Iowa,52246,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 23, 2017 10:39:27 AM PST",6507732751,Order,113-7695307-8662629,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Amazon,Locust Grove,GA,30248,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 23, 2017 10:50:32 AM PST",6507732751,Order,113-2646476-7945861,UNLESS-NVY,"UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [NAVY] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Deco",1,amazon.com,Amazon,KEWASKUM,WI,53040-9053,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 23, 2017 11:40:05 AM PST",6507732751,Order,112-9334371-8126622,DRWHOBOOKS-BLK,"DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,amazon.com,Amazon,BROWNSTOWN,MI,48173-9652,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 23, 2017 11:49:10 AM PST",6507732751,Order,113-2316860-8705844,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,MARSHFIELD,WI,54449-5419,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 24, 2017 3:14:11 AM PST",6507732751,Order,114-2032658-4717811,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,BOCA RATON,FL,33498-1652,18,0,0,0,1.26,0,-2.7,-2.88,-0.04,0,13.64
"Nov 24, 2017 8:19:21 AM PST",6507732751,Order,114-9783441-2839410,LTDKSIRIUS-TUR,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [TURQUOISE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storyb",1,amazon.com,Amazon,DALLAS,GA,30157-6448,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 24, 2017 8:36:33 AM PST",6507732751,Order,111-0838921-7780220,3PAK-BLK,Harry Potter Quote Series Quote 3 Pack Color Black,1,amazon.com,Amazon,TAMPA,FL,33647-3656,48,0,0,0,3.36,0,-7.2,-2.88,-0.1,0,41.18
"Nov 24, 2017 10:01:48 AM PST",6507732751,Transfer,,,"To your account ending in: 531, Federal ACH Trace ID: 091000014174790",,,,,,,0,0,0,0,0,0,0,0,0,-395.56,-395.56
"Nov 24, 2017 10:59:52 AM PST",6507732751,Order,112-0372301-5487436,SHAKEQUOTESET-BLK,Shakespeare Literature Quotes Large Set [BLACK] Vinyl Wall or Stair Decals by GMDdecals 24 x 2-4 inches per quote William play poet gift decor,1,amazon.com,Amazon,STATEN ISLAND,NY,10306-2025,38,0,0,0,0,0,-5.7,-2.88,0,0,29.42
"Nov 24, 2017 11:00:45 AM PST",6507732751,Order,111-4638847-7209836,LOVECOFFEE-BRW,"GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BROWN]- 12"" x 24"" - Adhesive High Glossy VinylMade In USA (Suggested: Home Welcome Housewar",1,amazon.com,Amazon,LAWRENCEVILLE,GA,30043-4225,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 24, 2017 12:59:46 PM PST",6507732751,Order,112-7912812-1673820,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,MATTHEWS,NC,28104-8938,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 24, 2017 2:06:27 PM PST",6507732751,Order,112-4059016-3009864,JB-ADFI-9DMC,"Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,amazon.com,Amazon,SACRAMENTO,CA,95820-1847,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 24, 2017 3:06:54 PM PST",6507732751,Order,111-0996111-9351404,LTDKSIRIUS-WHT,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [WHITE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Amazon,BOISE,ID,83713-1979,20,0,0,0,0,0,-3,-2.88,0,0,14.12
"Nov 24, 2017 3:49:31 PM PST",6507732751,Order,111-3022789-2301857,ANYPOSGINNY-BLK,"Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,amazon.com,Amazon,AURORA,IL,60503-4656,16,0,0,0,0,0,-2.4,-2.39,0,0,11.21
"Nov 24, 2017 5:33:15 PM PST",6507732751,Order,112-0306515-9708219,SIXFANCY-BLKTUR,"Alice In Wonderland Six Impossible Things Before Breakfast FANCY Vinyl Wall Decal [Black & Turquoise] by GMDdecals 22"" x 10"" Cheshire Quote Mad Hatter",1,amazon.com,Amazon,Davidson,NC,28036,16,0,0,0,0,0,-1.92,-2.88,0,0,11.2
"Nov 24, 2017 6:14:01 PM PST",6507732751,Order,114-0059456-6085026,TRUFFULATREESET5,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,Salix,PA,15952,42,0.83,0,-0.83,0,0,-6.3,-2.88,0,0,32.82
"Nov 24, 2017 6:55:34 PM PST",6507732751,Order,111-2094517-7488219,Q3-VFIZ-UBPY,"Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [BLACK] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,amazon.com,Amazon,NEW YORK,NY,10019-6002,38,1.56,0,-1.56,0,0,-5.7,-2.88,0,0,29.42
"Nov 24, 2017 7:39:10 PM PST",6507732751,Order,112-8502593-9174663,WIZOZSET-BLK,Wizard of Oz Assorted Quotes Set [BLACK] Vinyl Stairs or Wall Decal by GMDdecals Dorothy Baum Room Party Housewarming Gift Home Decor,1,amazon.com,Amazon,BLOOMINGTON,ILLINOIS,61701-1412,38,0,0,0,0,0,-5.7,-2.88,0,0,29.42
"Nov 24, 2017 9:10:34 PM PST",6507732751,Order,112-4705081-6065020,5PAK-BLK,Harry Potter Quote Series Quote 5 Pack Color Black,1,amazon.com,Amazon,Lexington,KY,40507,60,0,0,0,0,0,-9,-2.88,0,0,48.12
"Nov 24, 2017 9:49:54 PM PST",6507732751,Order,111-5611289-8074665,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,Exton,PA,19341,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 25, 2017 8:42:04 AM PST",6507732751,Order,112-3609854-2605801,HPSET-WHT,"Hogwarts Set of 12 Quotes Harry Potter Inspired Vinyl Wall or Stairs Decals [WHITE] by GMDdecals Dumbledore Sirius Wizard Decor Size 24"" x 2-4"" per qu",1,amazon.com,Amazon,GLASTONBURY,CT,06033-1664,38,0,0,0,0,0,-5.7,-2.88,0,0,29.42
"Nov 25, 2017 9:33:11 AM PST",6507732751,Order,112-7758730-9385845,HPSPELLS2-BLK,Harry Potter Inspired Wizard 12 Different Spells QuoteSET TWO [BLACK] Vinyl Decal for Stairs or Wall by GMDdecals Dumbledore Fantastic Beasts Hogwarts,1,amazon.com,Amazon,LUBBOCK,TX,79424-6710,36,0,0,0,0,0,-5.4,-2.88,0,0,27.72
"Nov 25, 2017 12:55:30 PM PST",6509497981,Order,114-5641027-0377802,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,Cheyenne,WY,82001,18,3.3,0,0,0,0,-2.7,-6.18,0,0,12.42
"Nov 25, 2017 1:34:51 PM PST",6509497981,Order,111-2555187-9225033,LTDKSIRIUS-WHT,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [WHITE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,amazon.com,Amazon,ELMHURST,ILLINOIS,60126-4055,20,0,0,0,0,0,-3,-2.88,0,0,14.12
"Nov 25, 2017 2:11:09 PM PST",6509497981,Order,112-7347683-9424263,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,Hopatcong,New Jersey,7843,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 25, 2017 3:34:09 PM PST",6509497981,Order,112-7431165-0057837,DRWHOBOOKS-BLK,"DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,amazon.com,Amazon,DAYTON,OH,45429-2207,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 25, 2017 5:02:04 PM PST",6509497981,Order,111-8156565-4413006,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,Mechanicville,NY,12118-3629,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 25, 2017 6:09:29 PM PST",6509497981,Order,111-0685508-5167405,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,WEST SACRAMENTO,CA,95691-5463,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 25, 2017 6:23:25 PM PST",6509497981,Order,113-1817561-9943444,LOVEANCHOR-BLKNVY,Love Is the Anchor Quote [Black/Navy] Vinyl Wall Decal by GMDdecals 32 x 12 inch Love Nautical Anniversary Gift Bedroom Home Décor,1,amazon.com,Amazon,LARGO,MD,20774-1146,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 25, 2017 7:26:11 PM PST",6509497981,Order,111-0028619-2831476,ANYPOSGINNY-BLK,"Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,amazon.com,Amazon,MARBLEHEAD,MA,01945-2625,16,0,0,0,0,0,-2.4,-2.39,0,0,11.21
"Nov 25, 2017 8:31:31 PM PST",6509497981,Order,113-2365990-7317849,HPSPELLS2-BLK,Harry Potter Inspired Wizard 12 Different Spells QuoteSET TWO [BLACK] Vinyl Decal for Stairs or Wall by GMDdecals Dumbledore Fantastic Beasts Hogwarts,2,amazon.com,Amazon,Saint Louis,MO,63146-5433,72,0,0,0,0,0,-10.8,-5.76,0,0,55.44
"Nov 25, 2017 9:18:44 PM PST",6509497981,Order,114-7967043-3134666,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,Lakewood,OH,44107-1506,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 25, 2017 9:58:52 PM PST",6509497981,Order,113-8229942-6489019,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Amazon,MONROE,MI,48162-5137,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 25, 2017 10:23:46 PM PST",6509497981,Order,114-3923717-0266611,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,NEWBURGH,IN,47630-8935,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 25, 2017 11:44:28 PM PST",6509497981,Order,113-1696726-8255427,ANYPOSGINNY-BLK,"Ginny Harry Potter Inspired Anything is Possible Snitch Quidditch Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 12"" Hogwarts Spell Wizard Storyboo",1,amazon.com,Amazon,MILLSBORO,DE,19966-7507,16,0,0,0,0,0,-2.4,-2.39,0,0,11.21
"Nov 26, 2017 12:15:44 AM PST",6509497981,Order,111-9740916-3533020,PI-6U0R-KV33,GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [BLACK]- 12 Inches x 24 Inches,1,amazon.com,Amazon,FALLBROOK,CA,92028-3215,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 26, 2017 8:09:27 AM PST",6509497981,Order,112-6342912-2996212,DRWHOBOWTIE-BLK,"DW Inspired Hope and Dream Bow Tie Quote [BLACK] Vinyl Wall Decal by GMDdecals 24"" x 12"" Dr Doctor Inspirational Who Screwdriver Fandom Library Decor",1,amazon.com,Amazon,SWEETWATER,TN,37874-5609,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 26, 2017 11:41:30 AM PST",6509497981,Order,114-3304877-4418633,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,WALNUT,CA,91789-2529,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 26, 2017 11:58:00 AM PST",6509497981,Order,112-4619982-3444212,SN-31GR-ZWSC,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,Dallas,TX,75248,38,4.3,0,0,0,0,-5.7,-7.18,0,0,29.42
"Nov 26, 2017 1:55:58 PM PST",6509497981,Order,112-3090870-9447442,HPMM-GRYBLU,"Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [GREY/BLUE] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,amazon.com,Amazon,WEST DES MOINES,IA,50266-2843,12,0,0,0,0,0,-1.8,-2.39,0,0,7.81
"Nov 26, 2017 2:35:02 PM PST",6509497981,Refund,111-2772263-1414621,LTDKSIRIUS-TUR,"Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [TURQUOISE] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storyb",1,amazon.com,Amazon,AUBURN,AL,36830-5838,0,-3.99,0,0,0,0,0,3.99,0,0,0
"Nov 26, 2017 3:02:00 PM PST",6509497981,Transfer,,,"To your account ending in: 531, Federal ACH Trace ID: 091000015371802",,,,,,,0,0,0,0,0,0,0,0,0,-422.67,-422.67
"Nov 26, 2017 3:48:00 PM PST",6509497981,Order,112-5650039-3503407,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,SKOKIE,IL,60077-1531,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 26, 2017 4:04:10 PM PST",6509497981,Order,113-2562827-8951450,HPMM-REDGLD,"Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [RED/GOLD] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,amazon.com,Amazon,Gig Harbor,Wa,98329,12,0,0,0,0,0,-1.8,-2.39,0,0,7.81
"Nov 26, 2017 4:15:20 PM PST",6509497981,Order,113-4639437-6610668,SRNTYWIDE-BLK,Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Black] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift,1,amazon.com,Amazon,Ft. Jennings,Ohio,45844,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 26, 2017 5:09:48 PM PST",6509497981,Order,114-8106008-6357041,DRWHOSET-BLK,"Quote Set [BLACK] Large Vinyl Wall Stairs Decal by GMDdecals ONEliners Collection? 24"" x 2-4"" EACH QUOTE Dr Who Inspired Tardis Dalek Décor",1,amazon.com,Amazon,DALLAS,TX,75204-3212,38,0,0,0,0,0,-5.7,-2.88,0,0,29.42
"Nov 26, 2017 7:24:50 PM PST",6509497981,Order,111-1906694-5306628,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,DORAL,FL,33166-6620,18,0,0,0,1.26,0,-2.7,-2.88,-0.04,0,13.64
"Nov 26, 2017 7:59:35 PM PST",6509497981,Refund,112-4319072-9493828,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,COLORADO SPRINGS,CO,80925-1302,-40,-3.99,0,0,0,0,4.8,3.99,0,0,-35.2
"Nov 26, 2017 8:10:57 PM PST",6509497981,Order,111-2434001-0393052,BQ-X7JH-BJSL,Movie Quote Set LARGE Assorted Sayings Vinyl Stairs or Wall Decal [BLACK] Film Cinema Classic Famous Inspiring Home Décor Welcome Housewarming Wedding,1,amazon.com,Amazon,Barrington,IL,60010,38,0,0,0,0,0,-5.7,-2.88,0,0,29.42
"Nov 26, 2017 11:40:18 PM PST",6509497981,Order,113-8185584-2346634,HPMM-REDGLD,"Ministry of Magic Harry Potter Inspired Bathroom Toilet Vinyl Wall Decals [RED/GOLD] by GMDdecals 10"" x 11"" Hogwarts Spell Wizard Storybook Décor",1,amazon.com,Amazon,CYPRESS,TX,77429-7710,12,0,0,0,0,0,-1.8,-2.39,0,0,7.81
"Nov 27, 2017 1:56:25 AM PST",6509497981,Order,111-4089042-0675465,HAGRID-BLK,"Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,SULLIVAN,IN,47882-7719,16,0,0,0,0,0,-2.4,-2.88,0,0,10.72
"Nov 27, 2017 8:23:20 AM PST",6509497981,Order,113-6322940-1701824,MADCAT-WHT,"Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [WHITE] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,amazon.com,Amazon,Meridian,ID,83646,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 27, 2017 9:36:24 AM PST",6510882061,Order,111-1933350-3306603,JB-ADFI-9DMC,"Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,amazon.com,Amazon,OWENSBORO,KY,42303-4496,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 27, 2017 9:41:16 AM PST",6510882061,Order,111-6072918-3662624,LevioSA-BLK,"Hermione Harry Potter Inspired LevioSA Spell Hogwarts Quote Vinyl Wall Decal [BLACK] by GMDdecals 28"" x 12"" Hogwarts Spell Wizard Storybook Decor",1,amazon.com,Amazon,HIGHLAND,NEW YORK,12528-1524,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
"Nov 27, 2017 10:04:17 AM PST",6510882061,Order,114-8383160-2589019,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,ERIE,PA,16505-1710,18,0,0,0,0,0,-2.7,-2.88,0,0,12.42
