date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,product sales,shipping credits,gift wrap credits,promotional rebates,sales tax collected,selling fees,fba fees,other transaction fees,other,total
"Feb 2, 2017 10:21:03 PM PST",6283320351,Order,103-3370983-7516260,0Z-0D15-Y80E,Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift,1,amazon.com,Amazon,DENISON,IA,51442-1704,32.99,0,0,0,0,-4.95,-3.02,0,0,25.02
"Feb 2, 2017 10:31:32 PM PST",6283320351,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-5.32,-5.32
"Feb 2, 2017 10:34:42 PM PST",6283320351,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-3.64,-3.64
"Feb 2, 2017 10:38:04 PM PST",6283320351,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-5.06,-5.06
"Feb 2, 2017 10:40:20 PM PST",6283320351,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-3.77,-3.77
"Feb 2, 2017 10:43:42 PM PST",6283320351,FBA Inventory Fee,,,FBA Amazon-Partnered Carrier Shipment Fee,,,,,,,0,0,0,0,0,0,0,0,-7.03,-7.03
"Feb 3, 2017 1:51:09 AM PST",6283320351,Order,102-7820878-8645014,ALICEQUOTES-GLDROY,"GMDdecals Alice In Wonderland Story Book Quote Set Vinyl Stair Decals or Wall Quote Decor Decals [GLOSSY ROYAL/GOLD]- 24"" x 2-4"" per quote -Adhesive H",1,amazon.com,Amazon,portville,ny,14770,24.99,0,0,0,0,-3.75,-4.01,0,0,17.23
"Feb 3, 2017 12:32:35 PM PST",6283320351,Order,104-6411751-9381806,FAITHPOS-WHT,GMDdecals® Anything is Possible Faith Luke Bible Scripture Quote Vinyl Wall Decor Decals [GLOSSY WHITE]- 36 inches x 12 inches -Adhesive High Glossy V,1,amazon.com,Amazon,NORTH PRINCE GEORGE,VA,23860-8642,16.99,0,0,0,0,-2.55,-3.02,0,0,11.42
"Feb 3, 2017 1:13:22 PM PST",6283320351,Order,102-1469509-5803411,Q3-VFIZ-UBPY,Alice Story Book Quote Set Vinyl Stairs or Wall Decal [Black] Cheshire Cat Qu...,1,amazon.com,Amazon,PLACITAS,NM,87043-8760,24.99,8.99,0,0,0,-3.75,-12.01,0,0,18.22
"Feb 3, 2017 3:20:42 PM PST",6283320351,Service Fee,,,Cost of Advertising,,,,,,,0,0,0,0,0,0,0,-256.12,0,-256.12
"Feb 3, 2017 6:54:12 PM PST",6283320351,Order,108-6687280-2544208,LOVECOFFEE-MAR,"GMDdecals® Love and Coffee Inspired Quote Décor Wall Decal [MAROON] - 12"" x 24"" - Adhesive High Glossy Vinyl [3mil] **Made In USA** (Home Welcome Hous",1,amazon.com,Amazon,SANTA BARBARA,CA,93110-3413,14.99,0,0,0,0,-2.25,-3.02,0,0,9.72
"Feb 3, 2017 11:24:49 PM PST",6283320351,Order,110-8218544-9925860,DMBLDR-BLK,"GMDdecals Inspirational Wizard Potter Dumbledore Quote Vinyl Wall Decor Decal, ""It's Our Choices That Show Who We Really Are"", Glossy Black",1,amazon.com,Amazon,Peabody,MA,1960,10.99,0,0,0,0,-1.65,-3.02,0,0,6.32
"Feb 3, 2017 11:30:12 PM PST",6283320351,Order,116-7097450-1404237,LTDKSIRIUS-BLK,"GMDdecals ""We've All Got Light and Dark"" Inspirational Wizard Potter Sirius Black Quote -Vinyl Wall Decal Decor- [GLOSSY BLACK]- 24"" x 15""",1,amazon.com,Amazon,JACKSONVILLE,FL,32220-3723,18.99,0,0,0,1.33,-2.85,-3.02,-0.04,0,14.41
"Feb 3, 2017 11:40:13 PM PST",6283320351,Order,111-7043463-4390606,LTDKSIRIUS-NVY,Harry Potter Light & Dark Sirius Black Quote Vinyl Wall Decal Hogwarts [NAVY],1,amazon.com,Amazon,PLANTATION,FL,33325-1804,16.99,0,0,0,0,-2.55,-3.02,0,0,11.42
